PT,TM,HG
94953.0201,25.7718121,-197.74827
94953.0201,25.9899329,-11.726807
94953.0201,26.2080537,174.341241
94953.0201,26.4261745,360.455870
94953.0201,26.6442953,546.617072
94953.0201,26.8624161,732.824839
94953.0201,27.0805369,919.079164
94953.0201,27.2986577,1105.38004
94953.0201,27.5167785,1291.72746
94953.0201,27.7348993,1478.12141
94953.0201,27.9530201,1664.56189
94953.0201,28.1711409,1851.04890
94953.0201,28.3892617,2037.58241
94953.0201,28.6073826,2224.16243
94953.0201,28.8255034,2410.78895
94953.0201,29.0436242,2597.46195
94953.0201,29.2617450,2784.18144
94953.0201,29.4798658,2970.94740
94953.0201,29.6979866,3157.75982
94953.0201,29.9161074,3344.61871
94953.0201,30.1342282,3531.52404
94953.0201,30.3523490,3718.47580
94953.0201,30.5704698,3905.47401
94953.0201,30.7885906,4092.51863
94953.0201,31.0067114,4279.64789
94953.0201,31.2248322,4467.08637
94953.0201,31.4429530,4654.58647
94953.0201,31.6610738,4842.14812
94953.0201,31.8791946,5029.77127
94953.0201,32.0973154,5217.45584
94953.0201,32.3154362,5405.20178
94953.0201,32.5335570,5593.00902
94953.0201,32.7516779,5780.87749
94953.0201,32.9697987,5968.80714
94953.0201,33.1879195,6156.79790
94953.0201,33.4060403,6344.84970
94953.0201,33.6241611,6532.96248
94953.0201,33.8422819,6721.13618
94953.0201,34.0604027,6909.37074
94953.0201,34.2785235,7097.66609
94953.0201,34.4966443,7286.02218
94953.0201,34.7147651,7474.43893
94953.0201,34.9328859,7662.91629
94953.0201,35.1510067,7851.45419
94953.0201,35.3691275,8040.05258
94953.0201,35.5872483,8228.71138
94953.0201,35.8053691,8417.43055
94953.0201,36.0234899,8606.21001
94953.0201,36.2416107,8795.04970
94953.0201,36.4597315,8983.94958
94953.0201,36.6778523,9172.90956
94953.0201,36.8959732,9361.92960
94953.0201,37.1140940,9551.00964
94953.0201,37.3322148,9740.14960
94953.0201,37.5503356,9929.34944
94953.0201,37.7684564,10118.6091
94953.0201,37.9865772,10307.9285
94953.0201,38.2046980,10497.3076
94953.0201,38.4228188,10686.7463
94953.0201,38.6409396,10876.2446
94953.0201,38.8590604,11065.8024
94953.0201,39.0771812,11255.4197
94953.0201,39.2953020,11445.0964
94953.0201,39.5134228,11634.8324
94953.0201,39.7315436,11824.6277
94953.0201,39.9496644,12014.4822
94953.0201,40.1677852,12204.3959
94953.0201,40.3859060,12394.3687
94953.0201,40.6040268,12584.4005
94953.0201,40.8221477,12774.4913
94953.0201,41.0402685,12964.6411
94953.0201,41.2583893,13154.8497
94953.0201,41.4765101,13345.1172
94953.0201,41.6946309,13535.4434
94953.0201,41.9127517,13725.8283
94953.0201,42.1308725,13916.2719
94953.0201,42.3489933,14106.7741
94953.0201,42.5671141,14297.3349
94953.0201,42.7852349,14487.9541
94953.0201,43.0033557,14678.6317
94953.0201,43.2214765,14869.3678
94953.0201,43.4395973,15060.1621
94953.0201,43.6577181,15251.0147
94953.0201,43.8758389,15441.9256
94953.0201,44.0939597,15632.8945
94953.0201,44.3120805,15823.9217
94953.0201,44.5302013,16015.0068
94953.0201,44.7483221,16206.1500
94953.0201,44.9664430,16397.3511
94953.0201,45.1845638,16588.6101
94953.0201,45.4026846,16779.9269
94953.0201,45.6208054,16971.3015
94953.0201,45.8389262,17162.7339
94953.0201,46.0570470,17354.2240
94953.0201,46.2751678,17545.4897
94953.0201,46.4932886,17736.3966
94953.0201,46.7114094,17927.3340
94953.0201,46.9295302,18118.3020
94953.0201,47.1476510,18309.3005
94953.0201,47.3657718,18500.3297
94953.0201,47.5838926,18691.3896
94953.0201,47.8020134,18882.4801
94953.0201,48.0201342,19073.6014
94953.0201,48.2382550,19264.7534
94953.0201,48.4563758,19455.9362
94953.0201,48.6744966,19647.1498
94953.0201,48.8926174,19838.3943
94953.0201,49.1107383,20029.6696
94953.0201,49.3288591,20220.9759
94953.0201,49.5469799,20412.3131
94953.0201,49.7651007,20603.6813
94953.0201,49.9832215,20795.0805
94953.0201,50.2013423,20986.5107
94953.0201,50.4194631,21177.9721
94953.0201,50.6375839,21369.4645
94953.0201,50.8557047,21560.9880
94953.0201,51.0738255,21752.5427
94953.0201,51.2919463,21944.1286
94953.0201,51.5100671,22135.7457
94953.0201,51.7281879,22327.3941
94953.0201,51.9463087,22519.0737
94953.0201,52.1644295,22710.7846
94953.0201,52.3825503,22902.5269
94953.0201,52.6006711,23094.3006
94953.0201,52.8187919,23286.1056
94953.0201,53.0369128,23477.9421
94953.0201,53.2550336,23669.8100
94953.0201,53.4731544,23861.7094
94953.0201,53.6912752,24053.6403
94953.0201,53.9093960,24245.6027
94953.0201,54.1275168,24437.5968
94953.0201,54.3456376,24629.6224
94953.0201,54.5637584,24821.6796
94953.0201,54.7818792,25013.7685
94953.0201,55.0000000,25205.8890
141929.530,-10.000000,-30580.800
141929.530,-9.7818792,-30401.802
141929.530,-9.5637584,-30222.760
141929.530,-9.3456376,-30043.673
141929.530,-9.1275168,-29864.542
141929.530,-8.9093960,-29685.365
141929.530,-8.6912752,-29506.145
141929.530,-8.4731544,-29326.879
141929.530,-8.2550336,-29147.569
141929.530,-8.0369128,-28968.214
141929.530,-7.8187919,-28788.814
141929.530,-7.6006711,-28609.370
141929.530,-7.3825503,-28429.881
141929.530,-7.1644295,-28250.347
141929.530,-6.9463087,-28070.768
141929.530,-6.7281879,-27891.145
141929.530,-6.5100671,-27711.477
141929.530,-6.2919463,-27531.764
141929.530,-6.0738255,-27352.006
141929.530,-5.8557047,-27172.203
141929.530,-5.6375839,-26992.356
141929.530,-5.4194631,-26812.463
141929.530,-5.2013423,-26632.526
141929.530,-4.9832215,-26452.544
141929.530,-4.7651007,-26272.517
141929.530,-4.5469799,-26092.445
141929.530,-4.3288591,-25912.328
141929.530,-4.1107383,-25732.166
141929.530,-3.8926174,-25551.959
141929.530,-3.6744966,-25371.707
141929.530,-3.4563758,-25191.410
141929.530,-3.2382550,-25011.069
141929.530,-3.0201342,-24830.682
141929.530,-2.8020134,-24650.250
141929.530,-2.5838926,-24469.773
141929.530,-2.3657718,-24289.251
141929.530,-2.1476510,-24108.685
141929.530,-1.9295302,-23928.073
141929.530,-1.7114094,-23747.416
141929.530,-1.4932886,-23566.714
141929.530,-1.2751678,-23385.966
141929.530,-1.0570470,-23205.174
141929.530,-.83892617,-23024.337
141929.530,-.62080537,-22843.454
141929.530,-.40268456,-22662.527
141929.530,-.18456376,-22481.554
141929.530,.033557047,-22300.536
141929.530,.251677852,-22119.473
141929.530,.469798658,-21938.365
141929.530,.687919463,-21757.212
141929.530,.906040268,-21576.013
141929.530,1.12416107,-21394.769
141929.530,1.34228188,-21213.480
141929.530,1.56040268,-21032.146
141929.530,1.77852349,-20850.767
141929.530,1.99664430,-20669.342
141929.530,2.21476510,-20487.872
141929.530,2.43288591,-20306.357
141929.530,2.65100671,-20124.797
141929.530,2.86912752,-19943.192
141929.530,3.08724832,-19761.541
141929.530,3.30536913,-19579.845
141929.530,3.52348993,-19398.103
141929.530,3.74161074,-19216.317
141929.530,3.95973154,-19034.485
141929.530,4.17785235,-18852.607
141929.530,4.39597315,-18670.685
141929.530,4.61409396,-18488.717
141929.530,4.83221477,-18306.704
141929.530,5.05033557,-18124.645
141929.530,5.26845638,-17942.542
141929.530,5.48657718,-17760.392
141929.530,5.70469799,-17578.198
141929.530,5.92281879,-17395.958
141929.530,6.14093960,-17213.673
141929.530,6.35906040,-17031.342
141929.530,6.57718121,-16848.966
141929.530,6.79530201,-16666.545
141929.530,7.01342282,-16484.078
141929.530,7.23154362,-16301.566
141929.530,7.44966443,-16119.009
141929.530,7.66778523,-15936.406
141929.530,7.88590604,-15753.757
141929.530,8.10402685,-15571.064
141929.530,8.32214765,-15388.325
141929.530,8.54026846,-15205.540
141929.530,8.75838926,-15022.710
141929.530,8.97651007,-14839.835
141929.530,9.19463087,-14656.914
141929.530,9.41275168,-14473.948
141929.530,9.63087248,-14290.936
141929.530,9.84899329,-14107.879
141929.530,10.0671141,-13924.776
141929.530,10.2852349,-13741.628
141929.530,10.5033557,-13558.435
141929.530,10.7214765,-13375.196
141929.530,10.9395973,-13191.912
141929.530,11.1577181,-13008.582
141929.530,11.3758389,-12825.207
141929.530,11.5939597,-12641.786
141929.530,11.8120805,-12458.320
141929.530,12.0302013,-12274.808
141929.530,12.2483221,-12091.251
141929.530,12.4664430,-11907.648
141929.530,12.6845638,-11724.000
141929.530,12.9026846,-11540.306
141929.530,13.1208054,-11356.567
141929.530,13.3389262,-11172.783
141929.530,13.5570470,-10988.953
141929.530,13.7751678,-10805.077
141929.530,13.9932886,-10621.156
141929.530,14.2114094,-10437.189
141929.530,14.4295302,-10253.177
141929.530,14.6476510,-10069.120
141929.530,14.8657718,-9885.0165
141929.530,15.0838926,-9700.8679
141929.530,15.3020134,-9516.6738
141929.530,15.5201342,-9332.4342
141929.530,15.7382550,-9148.1491
141929.530,15.9563758,-8963.8184
141929.530,16.1744966,-8779.4423
141929.530,16.3926174,-8595.0206
141929.530,16.6107383,-8410.5534
141929.530,16.8288591,-8226.0408
141929.530,17.0469799,-8041.4825
141929.530,17.2651007,-7856.8788
141929.530,17.4832215,-7672.2296
141929.530,17.7013423,-7487.5348
141929.530,17.9194631,-7302.7945
141929.530,18.1375839,-7118.0087
141929.530,18.3557047,-6933.1774
141929.530,18.5738255,-6748.3006
141929.530,18.7919463,-6563.3783
141929.530,19.0100671,-6378.4104
141929.530,19.2281879,-6193.3970
141929.530,19.4463087,-6008.3381
141929.530,19.6644295,-5823.2337
141929.530,19.8825503,-5638.0838
141929.530,20.1006711,-5452.8883
141929.530,20.3187919,-5267.6473
141929.530,20.5369128,-5082.3609
141929.530,20.7550336,-4897.0289
141929.530,20.9731544,-4711.6514
141929.530,21.1912752,-4526.2283
141929.530,21.4093960,-4340.7598
141929.530,21.6275168,-4155.2458
141929.530,21.8456376,-3969.6862
141929.530,22.0637584,-3784.0811
141929.530,22.2818792,-3598.4306
141929.530,22.5000000,-3412.7345
141929.530,22.7181208,-3226.9929
141929.530,22.9362416,-3041.2059
141929.530,23.1543624,-2855.3733
141929.530,23.3724832,-2669.4952
141929.530,23.5906040,-2483.5717
141929.530,23.8087248,-2297.6026
141929.530,24.0268456,-2111.5881
141929.530,24.2449664,-1925.5280
141929.530,24.4630872,-1739.4225
141929.530,24.6812081,-1553.2715
141929.530,24.8993289,-1367.0750
141929.530,25.1174497,-1180.8330
141929.530,25.3355705,-994.54553
141929.530,25.5536913,-808.21260
141929.530,25.7718121,-621.83420
141929.530,25.9899329,-435.41032
141929.530,26.2080537,-248.94098
141929.530,26.4261745,-62.426172
141929.530,26.6442953,124.134097
141929.530,26.8624161,310.739824
141929.530,27.0805369,497.391007
141929.530,27.2986577,684.087642
141929.530,27.5167785,870.829726
141929.530,27.7348993,1057.61726
141929.530,27.9530201,1244.45023
141929.530,28.1711409,1431.32864
141929.530,28.3892617,1618.25248
141929.530,28.6073826,1805.22176
141929.530,28.8255034,1992.23646
141929.530,29.0436242,2179.29659
141929.530,29.2617450,2366.40214
141929.530,29.4798658,2553.55311
141929.530,29.6979866,2740.74949
141929.530,29.9161074,2927.99127
141929.530,30.1342282,3115.27846
141929.530,30.3523490,3302.61105
141929.530,30.5704698,3489.98904
141929.530,30.7885906,3677.41242
141929.530,31.0067114,3864.93841
141929.530,31.2248322,4052.90331
141929.530,31.4429530,4240.93639
141929.530,31.6610738,4429.03754
141929.530,31.8791946,4617.20668
141929.530,32.0973154,4805.44371
141929.530,32.3154362,4993.74856
141929.530,32.5335570,5182.12114
141929.530,32.7516779,5370.56135
141929.530,32.9697987,5559.06911
141929.530,33.1879195,5747.64433
141929.530,33.4060403,5936.28693
141929.530,33.6241611,6124.99681
141929.530,33.8422819,6313.77390
141929.530,34.0604027,6502.61811
141929.530,34.2785235,6691.52934
141929.530,34.4966443,6880.50752
141929.530,34.7147651,7069.55256
141929.530,34.9328859,7258.66437
141929.530,35.1510067,7447.84287
141929.530,35.3691275,7637.08798
141929.530,35.5872483,7826.39960
141929.530,35.8053691,8015.77767
141929.530,36.0234899,8205.22208
141929.530,36.2416107,8394.73276
141929.530,36.4597315,8584.30963
141929.530,36.6778523,8773.95260
141929.530,36.8959732,8963.66159
141929.530,37.1140940,9153.43652
141929.530,37.3322148,9343.27730
141929.530,37.5503356,9533.18386
141929.530,37.7684564,9723.15611
141929.530,37.9865772,9913.19397
141929.530,38.2046980,10103.2974
141929.530,38.4228188,10293.4662
141929.530,38.6409396,10483.7004
141929.530,38.8590604,10673.9999
141929.530,39.0771812,10864.3646
141929.530,39.2953020,11054.7944
141929.530,39.5134228,11245.2893
141929.530,39.7315436,11435.8492
141929.530,39.9496644,11626.4739
141929.530,40.1677852,11817.1635
141929.530,40.3859060,12007.9178
141929.530,40.6040268,12198.7367
141929.530,40.8221477,12389.6203
141929.530,41.0402685,12580.5683
141929.530,41.2583893,12771.5808
141929.530,41.4765101,12962.6576
141929.530,41.6946309,13153.7987
141929.530,41.9127517,13345.0040
141929.530,42.1308725,13536.2734
141929.530,42.3489933,13727.6069
141929.530,42.5671141,13919.0044
141929.530,42.7852349,14110.4658
141929.530,43.0033557,14301.9909
141929.530,43.2214765,14493.5799
141929.530,43.4395973,14685.2325
141929.530,43.6577181,14876.9488
141929.530,43.8758389,15068.7286
141929.530,44.0939597,15260.5718
141929.530,44.3120805,15452.4784
141929.530,44.5302013,15644.4484
141929.530,44.7483221,15836.4816
141929.530,44.9664430,16028.5780
141929.530,45.1845638,16220.7376
141929.530,45.4026846,16412.9601
141929.530,45.6208054,16605.2456
141929.530,45.8389262,16797.5941
141929.530,46.0570470,16990.0054
141929.530,46.2751678,17182.0573
141929.530,46.4932886,17373.5486
141929.530,46.7114094,17565.0621
141929.530,46.9295302,17756.5979
141929.530,47.1476510,17948.1561
141929.530,47.3657718,18139.7366
141929.530,47.5838926,18331.3396
141929.530,47.8020134,18522.9651
141929.530,48.0201342,18714.6131
141929.530,48.2382550,18906.2838
141929.530,48.4563758,19097.9772
141929.530,48.6744966,19289.6933
141929.530,48.8926174,19481.4322
141929.530,49.1107383,19673.1939
141929.530,49.3288591,19864.9786
141929.530,49.5469799,20056.7862
141929.530,49.7651007,20248.6169
141929.530,49.9832215,20440.4707
141929.530,50.2013423,20632.3475
141929.530,50.4194631,20824.2476
141929.530,50.6375839,21016.1709
141929.530,50.8557047,21208.1176
141929.530,51.0738255,21400.0875
141929.530,51.2919463,21592.0809
141929.530,51.5100671,21784.0978
141929.530,51.7281879,21976.1382
141929.530,51.9463087,22168.2021
141929.530,52.1644295,22360.2897
141929.530,52.3825503,22552.4009
141929.530,52.6006711,22744.5359
141929.530,52.8187919,22936.6947
141929.530,53.0369128,23128.8773
141929.530,53.2550336,23321.0837
141929.530,53.4731544,23513.3142
141929.530,53.6912752,23705.5686
141929.530,53.9093960,23897.8470
141929.530,54.1275168,24090.1496
141929.530,54.3456376,24282.4763
141929.530,54.5637584,24474.8272
141929.530,54.7818792,24667.2024
141929.530,55.0000000,24859.6018
188906.040,-10.000000,-31092.701
188906.040,-9.7818792,-30913.032
188906.040,-9.5637584,-30733.321
188906.040,-9.3456376,-30553.568
188906.040,-9.1275168,-30373.772
188906.040,-8.9093960,-30193.933
188906.040,-8.6912752,-30014.052
188906.040,-8.4731544,-29834.129
188906.040,-8.2550336,-29654.163
188906.040,-8.0369128,-29474.154
188906.040,-7.8187919,-29294.103
188906.040,-7.6006711,-29114.009
188906.040,-7.3825503,-28933.872
188906.040,-7.1644295,-28753.693
188906.040,-6.9463087,-28573.471
188906.040,-6.7281879,-28393.206
188906.040,-6.5100671,-28212.898
188906.040,-6.2919463,-28032.548
188906.040,-6.0738255,-27852.155
188906.040,-5.8557047,-27671.719
188906.040,-5.6375839,-27491.240
188906.040,-5.4194631,-27310.719
188906.040,-5.2013423,-27130.154
188906.040,-4.9832215,-26949.547
188906.040,-4.7651007,-26768.897
188906.040,-4.5469799,-26588.203
188906.040,-4.3288591,-26407.467
188906.040,-4.1107383,-26226.688
188906.040,-3.8926174,-26045.866
188906.040,-3.6744966,-25865.001
188906.040,-3.4563758,-25684.093
188906.040,-3.2382550,-25503.141
188906.040,-3.0201342,-25322.147
188906.040,-2.8020134,-25141.110
188906.040,-2.5838926,-24960.029
188906.040,-2.3657718,-24778.905
188906.040,-2.1476510,-24597.738
188906.040,-1.9295302,-24416.528
188906.040,-1.7114094,-24235.275
188906.040,-1.4932886,-24053.979
188906.040,-1.2751678,-23872.639
188906.040,-1.0570470,-23691.256
188906.040,-.83892617,-23509.830
188906.040,-.62080537,-23328.361
188906.040,-.40268456,-23146.848
188906.040,-.18456376,-22965.292
188906.040,.033557047,-22783.693
188906.040,.251677852,-22602.050
188906.040,.469798658,-22420.364
188906.040,.687919463,-22238.635
188906.040,.906040268,-22056.862
188906.040,1.12416107,-21875.046
188906.040,1.34228188,-21693.186
188906.040,1.56040268,-21511.283
188906.040,1.77852349,-21329.337
188906.040,1.99664430,-21147.347
188906.040,2.21476510,-20965.313
188906.040,2.43288591,-20783.237
188906.040,2.65100671,-20601.116
188906.040,2.86912752,-20418.952
188906.040,3.08724832,-20236.745
188906.040,3.30536913,-20054.494
188906.040,3.52348993,-19872.199
188906.040,3.74161074,-19689.861
188906.040,3.95973154,-19507.479
188906.040,4.17785235,-19325.054
188906.040,4.39597315,-19142.585
188906.040,4.61409396,-18960.072
188906.040,4.83221477,-18777.516
188906.040,5.05033557,-18594.916
188906.040,5.26845638,-18412.272
188906.040,5.48657718,-18229.585
188906.040,5.70469799,-18046.854
188906.040,5.92281879,-17864.079
188906.040,6.14093960,-17681.261
188906.040,6.35906040,-17498.398
188906.040,6.57718121,-17315.492
188906.040,6.79530201,-17132.543
188906.040,7.01342282,-16949.549
188906.040,7.23154362,-16766.512
188906.040,7.44966443,-16583.431
188906.040,7.66778523,-16400.306
188906.040,7.88590604,-16217.137
188906.040,8.10402685,-16033.925
188906.040,8.32214765,-15850.669
188906.040,8.54026846,-15667.368
188906.040,8.75838926,-15484.024
188906.040,8.97651007,-15300.636
188906.040,9.19463087,-15117.205
188906.040,9.41275168,-14933.729
188906.040,9.63087248,-14750.209
188906.040,9.84899329,-14566.646
188906.040,10.0671141,-14383.038
188906.040,10.2852349,-14199.387
188906.040,10.5033557,-14015.692
188906.040,10.7214765,-13831.953
188906.040,10.9395973,-13648.169
188906.040,11.1577181,-13464.342
188906.040,11.3758389,-13280.471
188906.040,11.5939597,-13096.556
188906.040,11.8120805,-12912.597
188906.040,12.0302013,-12728.594
188906.040,12.2483221,-12544.546
188906.040,12.4664430,-12360.455
188906.040,12.6845638,-12176.320
188906.040,12.9026846,-11992.141
188906.040,13.1208054,-11807.918
188906.040,13.3389262,-11623.650
188906.040,13.5570470,-11439.339
188906.040,13.7751678,-11254.983
188906.040,13.9932886,-11070.584
188906.040,14.2114094,-10886.140
188906.040,14.4295302,-10701.652
188906.040,14.6476510,-10517.121
188906.040,14.8657718,-10332.545
188906.040,15.0838926,-10147.925
188906.040,15.3020134,-9963.2605
188906.040,15.5201342,-9778.5522
188906.040,15.7382550,-9593.7998
188906.040,15.9563758,-9409.0033
188906.040,16.1744966,-9224.1626
188906.040,16.3926174,-9039.2778
188906.040,16.6107383,-8854.3488
188906.040,16.8288591,-8669.3756
188906.040,17.0469799,-8484.3583
188906.040,17.2651007,-8299.2967
188906.040,17.4832215,-8114.1911
188906.040,17.7013423,-7929.0412
188906.040,17.9194631,-7743.8471
188906.040,18.1375839,-7558.6088
188906.040,18.3557047,-7373.3264
188906.040,18.5738255,-7187.9997
188906.040,18.7919463,-7002.6288
188906.040,19.0100671,-6817.2137
188906.040,19.2281879,-6631.7544
188906.040,19.4463087,-6446.2508
188906.040,19.6644295,-6260.7030
188906.040,19.8825503,-6075.1110
188906.040,20.1006711,-5889.4747
188906.040,20.3187919,-5703.7942
188906.040,20.5369128,-5518.0694
188906.040,20.7550336,-5332.3004
188906.040,20.9731544,-5146.4871
188906.040,21.1912752,-4960.6296
188906.040,21.4093960,-4774.7278
188906.040,21.6275168,-4588.7817
188906.040,21.8456376,-4402.7914
188906.040,22.0637584,-4216.7568
188906.040,22.2818792,-4030.6779
188906.040,22.5000000,-3844.5547
188906.040,22.7181208,-3658.3872
188906.040,22.9362416,-3472.1754
188906.040,23.1543624,-3285.9194
188906.040,23.3724832,-3099.6191
188906.040,23.5906040,-2913.2744
188906.040,23.8087248,-2726.8855
188906.040,24.0268456,-2540.4522
188906.040,24.2449664,-2353.9747
188906.040,24.4630872,-2167.4528
188906.040,24.6812081,-1980.8867
188906.040,24.8993289,-1794.2762
188906.040,25.1174497,-1607.6214
188906.040,25.3355705,-1420.9223
188906.040,25.5536913,-1234.1788
188906.040,25.7718121,-1047.3911
188906.040,25.9899329,-860.55901
188906.040,26.2080537,-673.68262
188906.040,26.4261745,-486.76190
